database_slug,source_person_id,source_person_unique_id,date_of_birth,trait_key,source_trait_id,source_trait_name,source_bit_index,source_value,mapping_confidence,source_bitmask_hex,source_record_offset,source_person_record_offset,source_person_record_end_offset,mapping_version
fm2005_vanilla_original,101596,920141,1983-11-12,arrives_late_in_opposition_area,32,Arrives Late In Opposition Area,31,1,1.0,000080000040,1144240,1144151,1144444,fm2005-ppm-v1
fm2005_vanilla_original,160055,5395112,1983-11-14,gets_into_opposition_area,4,Gets Into Opposition Area,3,1,1.0,000000000248,6390560,6390471,6390772,fm2005-ppm-v1
fm2005_vanilla_original,160055,5395112,1983-11-14,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000000000248,6390560,6390471,6390772,fm2005-ppm-v1
fm2005_vanilla_original,160055,5395112,1983-11-14,shoots_with_power,10,Shoots With Power,9,1,1.0,000000000248,6390560,6390471,6390772,fm2005-ppm-v1
fm2005_vanilla_original,143232,5109021,1983-11-14,does_not_dive_into_tackles,39,Does Not Dive Into Tackles,38,1,1.0,004000000000,16401256,16401167,16401443,fm2005-ppm-v1
fm2005_vanilla_original,69767,689716,1983-11-15,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000000000020,23443469,23443380,23443656,fm2005-ppm-v1
fm2005_vanilla_original,100461,916210,1983-11-16,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000001,20268416,20268327,20268628,fm2005-ppm-v1
fm2005_vanilla_original,101104,918881,1983-11-21,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000008000,20235461,20235372,20235648,fm2005-ppm-v1
fm2005_vanilla_original,142516,5107443,1983-11-24,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,030C08000001,39952630,39952541,39952826,fm2005-ppm-v1
fm2005_vanilla_original,142516,5107443,1983-11-24,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,030C08000001,39952630,39952541,39952826,fm2005-ppm-v1
fm2005_vanilla_original,142516,5107443,1983-11-24,avoids_using_weaker_foot,35,Avoids Using Weaker Foot,34,1,1.0,030C08000001,39952630,39952541,39952826,fm2005-ppm-v1
fm2005_vanilla_original,142516,5107443,1983-11-24,tries_tricks,36,Tries Tricks,35,1,1.0,030C08000001,39952630,39952541,39952826,fm2005-ppm-v1
fm2005_vanilla_original,142516,5107443,1983-11-24,hugs_line,41,Hugs Line,40,1,1.0,030C08000001,39952630,39952541,39952826,fm2005-ppm-v1
fm2005_vanilla_original,142516,5107443,1983-11-24,gets_crowd_going,42,Gets Crowd Going,41,1,1.0,030C08000001,39952630,39952541,39952826,fm2005-ppm-v1
fm2005_vanilla_original,206457,7545104,1983-11-24,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,010008000000,37204878,37204789,37205070,fm2005-ppm-v1
fm2005_vanilla_original,206457,7545104,1983-11-24,hugs_line,41,Hugs Line,40,1,1.0,010008000000,37204878,37204789,37205070,fm2005-ppm-v1
fm2005_vanilla_original,207068,7560142,1983-11-26,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,000000100422,40802357,40802268,40802544,fm2005-ppm-v1
fm2005_vanilla_original,207068,7560142,1983-11-26,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000000100422,40802357,40802268,40802544,fm2005-ppm-v1
fm2005_vanilla_original,207068,7560142,1983-11-26,places_shots,11,Places Shots,10,1,1.0,000000100422,40802357,40802268,40802544,fm2005-ppm-v1
fm2005_vanilla_original,207068,7560142,1983-11-26,plays_one_twos,21,Plays One-Twos,20,1,1.0,000000100422,40802357,40802268,40802544,fm2005-ppm-v1
fm2005_vanilla_original,11307,128377,1983-11-28,tries_killer_balls_often,8,Tries Killer Balls Often,7,1,1.0,000801000080,24598254,24598165,24598538,fm2005-ppm-v1
fm2005_vanilla_original,11307,128377,1983-11-28,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,000801000080,24598254,24598165,24598538,fm2005-ppm-v1
fm2005_vanilla_original,11307,128377,1983-11-28,tries_tricks,36,Tries Tricks,35,1,1.0,000801000080,24598254,24598165,24598538,fm2005-ppm-v1
fm2005_vanilla_original,100367,915988,1983-12-02,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,000000000002,20384216,20384127,20384403,fm2005-ppm-v1
fm2005_vanilla_original,144010,5111928,1983-12-03,likes_to_try_to_beat_offside_trap,14,Likes To Try To Beat Offside Trap,13,1,1.0,000000002000,16440878,16440789,16441090,fm2005-ppm-v1
fm2005_vanilla_original,144049,5111987,1983-12-03,plays_one_twos,21,Plays One-Twos,20,1,1.0,000000100000,16593680,16593591,16593867,fm2005-ppm-v1
fm2005_vanilla_original,100455,916198,1983-12-08,runs_with_ball_through_centre,3,Runs With Ball Through Centre,2,1,1.0,000000000104,431814,431725,432026,fm2005-ppm-v1
fm2005_vanilla_original,100455,916198,1983-12-08,shoots_long,9,Shoots Long,8,1,1.0,000000000104,431814,431725,432026,fm2005-ppm-v1
fm2005_vanilla_original,89724,832489,1983-12-11,likes_to_try_to_beat_offside_trap,14,Likes To Try To Beat Offside Trap,13,1,1.0,000000002000,25355220,25355131,25355483,fm2005-ppm-v1
fm2005_vanilla_original,145419,5114398,1983-12-12,arrives_late_in_opposition_area,32,Arrives Late In Opposition Area,31,1,1.0,000080000000,39912483,39912394,39912670,fm2005-ppm-v1
fm2005_vanilla_original,143228,5109017,1983-12-13,plays_with_back_to_goal,19,Plays With Back To Goal,18,1,1.0,000000040000,16406571,16406482,16406758,fm2005-ppm-v1
fm2005_vanilla_original,89041,830687,1983-12-15,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000040000020,25115129,25115040,25115333,fm2005-ppm-v1
fm2005_vanilla_original,89041,830687,1983-12-15,dwells_on_ball,31,Dwells On Ball,30,1,1.0,000040000020,25115129,25115040,25115333,fm2005-ppm-v1
fm2005_vanilla_original,225312,7989258,1983-12-15,plays_one_twos,21,Plays One-Twos,20,1,1.0,000000100000,25655428,25655339,25655615,fm2005-ppm-v1
fm2005_vanilla_original,142730,5107920,1983-12-16,likes_to_beat_man_repeatedly,47,Likes To Beat Man Repeatedly,46,1,1.0,400000000000,31953304,31953215,31953516,fm2005-ppm-v1
fm2005_vanilla_original,144013,5111931,1983-12-19,likes_to_switch_ball_to_other_flank,48,Likes To Switch Ball To Other Flank,47,1,1.0,800000000000,16236418,16236329,16236630,fm2005-ppm-v1
fm2005_vanilla_original,140670,5100710,1983-12-23,places_shots,11,Places Shots,10,1,1.0,000000000400,16060729,16060640,16060949,fm2005-ppm-v1
fm2005_vanilla_original,87675,826568,1983-12-27,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000001000020,978037,977948,978233,fm2005-ppm-v1
fm2005_vanilla_original,87675,826568,1983-12-27,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,000001000020,978037,977948,978233,fm2005-ppm-v1
fm2005_vanilla_original,76671,733709,1984-01-01,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000821,35001257,35001168,35001461,fm2005-ppm-v1
fm2005_vanilla_original,76671,733709,1984-01-01,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000000000821,35001257,35001168,35001461,fm2005-ppm-v1
fm2005_vanilla_original,76671,733709,1984-01-01,curls_ball,12,Curls Ball,11,1,1.0,000000000821,35001257,35001168,35001461,fm2005-ppm-v1
fm2005_vanilla_original,176948,5704012,1984-01-01,runs_with_ball_through_centre,3,Runs With Ball Through Centre,2,1,1.0,000000000004,6671547,6671458,6671734,fm2005-ppm-v1
fm2005_vanilla_original,107345,954205,1984-01-01,tries_tricks,36,Tries Tricks,35,1,1.0,000800000000,53024436,53024347,53024640,fm2005-ppm-v1
fm2005_vanilla_original,195895,7441609,1984-01-04,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400000,41827708,41827619,41827895,fm2005-ppm-v1
fm2005_vanilla_original,89033,830674,1984-01-06,stops_play,27,Stops Play,26,1,1.0,000004000000,25565336,25565247,25565532,fm2005-ppm-v1
fm2005_vanilla_original,100798,917876,1984-01-10,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000001,1148486,1148397,1148690,fm2005-ppm-v1
fm2005_vanilla_original,145290,5114012,1984-01-11,cuts_inside,40,Cuts Inside,39,1,1.0,008000000000,48221883,48221794,48222070,fm2005-ppm-v1
fm2005_vanilla_original,140936,5101739,1984-01-12,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000021,16475459,16475370,16475663,fm2005-ppm-v1
fm2005_vanilla_original,140936,5101739,1984-01-12,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000000000021,16475459,16475370,16475663,fm2005-ppm-v1
fm2005_vanilla_original,94112,837525,1984-01-12,tries_long_range_passes,44,Tries Long Range Passes,43,1,1.0,080000000000,47433272,47433183,47433459,fm2005-ppm-v1
fm2005_vanilla_original,142811,5108095,1984-01-13,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000000400040,36414181,36414092,36414368,fm2005-ppm-v1
fm2005_vanilla_original,142811,5108095,1984-01-13,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400040,36414181,36414092,36414368,fm2005-ppm-v1
fm2005_vanilla_original,33954,353342,1984-01-14,tries_tricks,36,Tries Tricks,35,1,1.0,C90800000000,48214210,48214121,48214397,fm2005-ppm-v1
fm2005_vanilla_original,33954,353342,1984-01-14,hugs_line,41,Hugs Line,40,1,1.0,C90800000000,48214210,48214121,48214397,fm2005-ppm-v1
fm2005_vanilla_original,33954,353342,1984-01-14,tries_long_range_passes,44,Tries Long Range Passes,43,1,1.0,C90800000000,48214210,48214121,48214397,fm2005-ppm-v1
fm2005_vanilla_original,33954,353342,1984-01-14,likes_to_beat_man_repeatedly,47,Likes To Beat Man Repeatedly,46,1,1.0,C90800000000,48214210,48214121,48214397,fm2005-ppm-v1
fm2005_vanilla_original,33954,353342,1984-01-14,likes_to_switch_ball_to_other_flank,48,Likes To Switch Ball To Other Flank,47,1,1.0,C90800000000,48214210,48214121,48214397,fm2005-ppm-v1
fm2005_vanilla_original,145016,5113361,1984-01-15,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,000008000000,16586640,16586551,16586827,fm2005-ppm-v1
fm2005_vanilla_original,187138,5778974,1984-01-16,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000001080040,428100,428011,428312,fm2005-ppm-v1
fm2005_vanilla_original,187138,5778974,1984-01-16,comes_deep_to_get_ball,20,Comes Deep To Get Ball,19,1,1.0,000001080040,428100,428011,428312,fm2005-ppm-v1
fm2005_vanilla_original,187138,5778974,1984-01-16,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,000001080040,428100,428011,428312,fm2005-ppm-v1
fm2005_vanilla_original,168600,5643689,1984-01-17,gets_into_opposition_area,4,Gets Into Opposition Area,3,1,1.0,000000000008,40812378,40812289,40812565,fm2005-ppm-v1
fm2005_vanilla_original,29761,316101,1984-01-17,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,000000000002,55398299,55398210,55398486,fm2005-ppm-v1
fm2005_vanilla_original,107331,954181,1984-01-18,gets_into_opposition_area,4,Gets Into Opposition Area,3,1,1.0,000800000008,53006599,53006510,53006786,fm2005-ppm-v1
fm2005_vanilla_original,107331,954181,1984-01-18,tries_tricks,36,Tries Tricks,35,1,1.0,000800000008,53006599,53006510,53006786,fm2005-ppm-v1
fm2005_vanilla_original,18992,143899,1984-01-20,does_not_dive_into_tackles,39,Does Not Dive Into Tackles,38,1,1.0,004000000000,1738538,1738449,1738734,fm2005-ppm-v1
fm2005_vanilla_original,181535,5746847,1984-01-21,shoots_long,9,Shoots Long,8,1,1.0,201000000B00,48580133,48580044,48580345,fm2005-ppm-v1
fm2005_vanilla_original,181535,5746847,1984-01-21,shoots_with_power,10,Shoots With Power,9,1,1.0,201000000B00,48580133,48580044,48580345,fm2005-ppm-v1
fm2005_vanilla_original,181535,5746847,1984-01-21,curls_ball,12,Curls Ball,11,1,1.0,201000000B00,48580133,48580044,48580345,fm2005-ppm-v1
fm2005_vanilla_original,181535,5746847,1984-01-21,tries_long_range_freekicks,37,Tries Long Range Freekicks,36,1,1.0,201000000B00,48580133,48580044,48580345,fm2005-ppm-v1
fm2005_vanilla_original,181535,5746847,1984-01-21,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,201000000B00,48580133,48580044,48580345,fm2005-ppm-v1
fm2005_vanilla_original,214690,7800935,1984-01-23,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,008000000002,6396423,6396334,6396643,fm2005-ppm-v1
fm2005_vanilla_original,214690,7800935,1984-01-23,cuts_inside,40,Cuts Inside,39,1,1.0,008000000002,6396423,6396334,6396643,fm2005-ppm-v1
fm2005_vanilla_original,94781,850881,1984-01-23,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000001,31111827,31111738,31112039,fm2005-ppm-v1
fm2005_vanilla_original,79725,744523,1984-01-24,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,518801000020,34774945,34774856,34775132,fm2005-ppm-v1
fm2005_vanilla_original,79725,744523,1984-01-24,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,518801000020,34774945,34774856,34775132,fm2005-ppm-v1
fm2005_vanilla_original,79725,744523,1984-01-24,tries_tricks,36,Tries Tricks,35,1,1.0,518801000020,34774945,34774856,34775132,fm2005-ppm-v1
fm2005_vanilla_original,79725,744523,1984-01-24,cuts_inside,40,Cuts Inside,39,1,1.0,518801000020,34774945,34774856,34775132,fm2005-ppm-v1
fm2005_vanilla_original,79725,744523,1984-01-24,hugs_line,41,Hugs Line,40,1,1.0,518801000020,34774945,34774856,34775132,fm2005-ppm-v1
fm2005_vanilla_original,79725,744523,1984-01-24,likes_ball_played_into_feet,45,Likes Ball Played Into Feet,44,1,1.0,518801000020,34774945,34774856,34775132,fm2005-ppm-v1
fm2005_vanilla_original,79725,744523,1984-01-24,likes_to_beat_man_repeatedly,47,Likes To Beat Man Repeatedly,46,1,1.0,518801000020,34774945,34774856,34775132,fm2005-ppm-v1
fm2005_vanilla_original,30222,316640,1984-01-25,tries_tricks,36,Tries Tricks,35,1,1.0,000800000000,54347118,54347029,54347314,fm2005-ppm-v1
fm2005_vanilla_original,100466,916224,1984-01-27,shoots_long,9,Shoots Long,8,1,1.0,000000000100,20325902,20325813,20326114,fm2005-ppm-v1
fm2005_vanilla_original,141177,5102185,1984-01-30,avoids_using_weaker_foot,35,Avoids Using Weaker Foot,34,1,1.0,000400000000,16869566,16869477,16869762,fm2005-ppm-v1
fm2005_vanilla_original,214708,7801002,1984-01-31,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000004008000,6393660,6393571,6393847,fm2005-ppm-v1
fm2005_vanilla_original,214708,7801002,1984-01-31,stops_play,27,Stops Play,26,1,1.0,000004008000,6393660,6393571,6393847,fm2005-ppm-v1
fm2005_vanilla_original,11046,127973,1984-02-01,tries_long_range_passes,44,Tries Long Range Passes,43,1,1.0,080000000000,39809267,39809178,39809495,fm2005-ppm-v1
fm2005_vanilla_original,175468,5687746,1984-02-03,shoots_long,9,Shoots Long,8,1,1.0,000000080300,2751447,2751358,2751634,fm2005-ppm-v1
fm2005_vanilla_original,175468,5687746,1984-02-03,shoots_with_power,10,Shoots With Power,9,1,1.0,000000080300,2751447,2751358,2751634,fm2005-ppm-v1
fm2005_vanilla_original,175468,5687746,1984-02-03,comes_deep_to_get_ball,20,Comes Deep To Get Ball,19,1,1.0,000000080300,2751447,2751358,2751634,fm2005-ppm-v1
fm2005_vanilla_original,190331,6410825,1984-02-03,runs_with_ball_through_centre,3,Runs With Ball Through Centre,2,1,1.0,000001000024,43971524,43971435,43971787,fm2005-ppm-v1
fm2005_vanilla_original,190331,6410825,1984-02-03,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000001000024,43971524,43971435,43971787,fm2005-ppm-v1
fm2005_vanilla_original,190331,6410825,1984-02-03,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,000001000024,43971524,43971435,43971787,fm2005-ppm-v1
fm2005_vanilla_original,150559,5250625,1984-02-04,plays_with_back_to_goal,19,Plays With Back To Goal,18,1,1.0,000000040000,57574866,57574777,57575161,fm2005-ppm-v1
fm2005_vanilla_original,106201,950298,1984-02-05,plays_with_back_to_goal,19,Plays With Back To Goal,18,1,1.0,000008040000,52916123,52916034,52916351,fm2005-ppm-v1
fm2005_vanilla_original,106201,950298,1984-02-05,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,000008040000,52916123,52916034,52916351,fm2005-ppm-v1
fm2005_vanilla_original,27847,311151,1984-02-15,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,002000000000,54655262,54655173,54655449,fm2005-ppm-v1
fm2005_vanilla_original,205869,7542020,1984-02-18,places_shots,11,Places Shots,10,1,1.0,000000000400,37101818,37101729,37102005,fm2005-ppm-v1
fm2005_vanilla_original,63212,562171,1984-02-19,tries_first_time_shots,43,Tries First Time Shots,42,1,1.0,040000000000,36543099,36543010,36543295,fm2005-ppm-v1
fm2005_vanilla_original,182421,5750116,1984-02-20,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,000008000000,48616814,48616725,48617010,fm2005-ppm-v1
fm2005_vanilla_original,142882,5108187,1984-02-21,gets_into_opposition_area,4,Gets Into Opposition Area,3,1,1.0,000000400008,36416447,36416358,36416634,fm2005-ppm-v1
fm2005_vanilla_original,142882,5108187,1984-02-21,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400008,36416447,36416358,36416634,fm2005-ppm-v1
fm2005_vanilla_original,78524,742580,1984-02-25,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,002010000002,34875848,34875759,34876035,fm2005-ppm-v1
fm2005_vanilla_original,78524,742580,1984-02-25,moves_ball_to_right_foot_before_dribble_attempt,29,Moves Ball To Right Foot Before Dribble Attempt,28,1,1.0,002010000002,34875848,34875759,34876035,fm2005-ppm-v1
fm2005_vanilla_original,78524,742580,1984-02-25,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,002010000002,34875848,34875759,34876035,fm2005-ppm-v1
fm2005_vanilla_original,19245,144182,1984-02-25,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000200008000,20192271,20192182,20192467,fm2005-ppm-v1
fm2005_vanilla_original,19245,144182,1984-02-25,stays_back_at_all_times,34,Stays Back At All Times,33,1,1.0,000200008000,20192271,20192182,20192467,fm2005-ppm-v1
fm2005_vanilla_original,141319,5102398,1984-02-29,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,000000000002,16012057,16011968,16012285,fm2005-ppm-v1
fm2005_vanilla_original,183006,5753917,1984-03-01,shoots_long,9,Shoots Long,8,1,1.0,201000000100,48573157,48573068,48573361,fm2005-ppm-v1
fm2005_vanilla_original,183006,5753917,1984-03-01,tries_long_range_freekicks,37,Tries Long Range Freekicks,36,1,1.0,201000000100,48573157,48573068,48573361,fm2005-ppm-v1
fm2005_vanilla_original,183006,5753917,1984-03-01,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,201000000100,48573157,48573068,48573361,fm2005-ppm-v1
fm2005_vanilla_original,215943,7860364,1984-03-04,tries_killer_balls_often,8,Tries Killer Balls Often,7,1,1.0,200000008280,24603799,24603710,24604043,fm2005-ppm-v1
fm2005_vanilla_original,215943,7860364,1984-03-04,shoots_with_power,10,Shoots With Power,9,1,1.0,200000008280,24603799,24603710,24604043,fm2005-ppm-v1
fm2005_vanilla_original,215943,7860364,1984-03-04,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,200000008280,24603799,24603710,24604043,fm2005-ppm-v1
fm2005_vanilla_original,215943,7860364,1984-03-04,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,200000008280,24603799,24603710,24604043,fm2005-ppm-v1
fm2005_vanilla_original,143355,5109421,1984-03-05,plays_one_twos,21,Plays One-Twos,20,1,1.0,000000100000,16627600,16627511,16627787,fm2005-ppm-v1
fm2005_vanilla_original,62973,561185,1984-03-06,plays_with_back_to_goal,19,Plays With Back To Goal,18,1,1.0,000000040000,36692905,36692816,36693125,fm2005-ppm-v1
fm2005_vanilla_original,100281,915562,1984-03-07,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000001,20554265,20554176,20554452,fm2005-ppm-v1
fm2005_vanilla_original,239622,8433736,1984-03-09,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000001,20717393,20717304,20717589,fm2005-ppm-v1
fm2005_vanilla_original,199312,7480379,1984-03-10,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000008000,11734556,11734467,11734752,fm2005-ppm-v1
fm2005_vanilla_original,173039,5680870,1984-03-12,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,002000008000,1941256,1941167,1941452,fm2005-ppm-v1
fm2005_vanilla_original,173039,5680870,1984-03-12,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,002000008000,1941256,1941167,1941452,fm2005-ppm-v1
fm2005_vanilla_original,69104,685352,1984-03-13,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,00A000000002,45856701,45856612,45856905,fm2005-ppm-v1
fm2005_vanilla_original,69104,685352,1984-03-13,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,00A000000002,45856701,45856612,45856905,fm2005-ppm-v1
fm2005_vanilla_original,69104,685352,1984-03-13,cuts_inside,40,Cuts Inside,39,1,1.0,00A000000002,45856701,45856612,45856905,fm2005-ppm-v1
fm2005_vanilla_original,93594,836918,1984-03-18,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,800000008000,25054704,25054615,25054908,fm2005-ppm-v1
fm2005_vanilla_original,93594,836918,1984-03-18,likes_to_switch_ball_to_other_flank,48,Likes To Switch Ball To Other Flank,47,1,1.0,800000008000,25054704,25054615,25054908,fm2005-ppm-v1
fm2005_vanilla_original,141799,5104605,1984-03-19,dwells_on_ball,31,Dwells On Ball,30,1,1.0,000040000000,40141681,40141592,40141810,fm2005-ppm-v1
fm2005_vanilla_original,86916,821112,1984-03-20,moves_into_channels,5,Moves Into Channels,4,1,1.0,040000300010,41566884,41566795,41567093,fm2005-ppm-v1
fm2005_vanilla_original,86916,821112,1984-03-20,plays_one_twos,21,Plays One-Twos,20,1,1.0,040000300010,41566884,41566795,41567093,fm2005-ppm-v1
fm2005_vanilla_original,86916,821112,1984-03-20,likes_to_lob_keeper,22,Likes To Lob Keeper,21,1,1.0,040000300010,41566884,41566795,41567093,fm2005-ppm-v1
fm2005_vanilla_original,86916,821112,1984-03-20,tries_first_time_shots,43,Tries First Time Shots,42,1,1.0,040000300010,41566884,41566795,41567093,fm2005-ppm-v1
fm2005_vanilla_original,214547,7800158,1984-03-22,moves_into_channels,5,Moves Into Channels,4,1,1.0,000000001010,6391788,6391699,6391992,fm2005-ppm-v1
fm2005_vanilla_original,214547,7800158,1984-03-22,likes_to_round_keeper,13,Likes To Round Keeper,12,1,1.0,000000001010,6391788,6391699,6391992,fm2005-ppm-v1
fm2005_vanilla_original,237952,8428612,1984-03-22,shoots_with_power,10,Shoots With Power,9,1,1.0,000000000200,20475677,20475588,20475873,fm2005-ppm-v1
fm2005_vanilla_original,101235,919538,1984-04-02,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000001,20271591,20271502,20271787,fm2005-ppm-v1
fm2005_vanilla_original,142230,5106531,1984-04-04,dwells_on_ball,31,Dwells On Ball,30,1,1.0,000040000000,17097577,17097488,17097781,fm2005-ppm-v1
fm2005_vanilla_original,233906,8156266,1984-04-06,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000008000,20220613,20220524,20220809,fm2005-ppm-v1
fm2005_vanilla_original,227002,7991210,1984-04-07,moves_ball_to_right_foot_before_dribble_attempt,29,Moves Ball To Right Foot Before Dribble Attempt,28,1,1.0,800010000000,25998417,25998328,25998537,fm2005-ppm-v1
fm2005_vanilla_original,227002,7991210,1984-04-07,likes_to_switch_ball_to_other_flank,48,Likes To Switch Ball To Other Flank,47,1,1.0,800010000000,25998417,25998328,25998537,fm2005-ppm-v1
fm2005_vanilla_original,89592,831812,1984-04-16,tries_killer_balls_often,8,Tries Killer Balls Often,7,1,1.0,100800401080,20158506,20158417,20158702,fm2005-ppm-v1
fm2005_vanilla_original,89592,831812,1984-04-16,likes_to_round_keeper,13,Likes To Round Keeper,12,1,1.0,100800401080,20158506,20158417,20158702,fm2005-ppm-v1
fm2005_vanilla_original,89592,831812,1984-04-16,dictates_tempo,23,Dictates Tempo,22,1,1.0,100800401080,20158506,20158417,20158702,fm2005-ppm-v1
fm2005_vanilla_original,89592,831812,1984-04-16,tries_tricks,36,Tries Tricks,35,1,1.0,100800401080,20158506,20158417,20158702,fm2005-ppm-v1
fm2005_vanilla_original,89592,831812,1984-04-16,likes_ball_played_into_feet,45,Likes Ball Played Into Feet,44,1,1.0,100800401080,20158506,20158417,20158702,fm2005-ppm-v1
fm2005_vanilla_original,89420,831401,1984-04-17,shoots_long,9,Shoots Long,8,1,1.0,000010100100,25138749,25138660,25138936,fm2005-ppm-v1
fm2005_vanilla_original,89420,831401,1984-04-17,plays_one_twos,21,Plays One-Twos,20,1,1.0,000010100100,25138749,25138660,25138936,fm2005-ppm-v1
fm2005_vanilla_original,89420,831401,1984-04-17,moves_ball_to_right_foot_before_dribble_attempt,29,Moves Ball To Right Foot Before Dribble Attempt,28,1,1.0,000010100100,25138749,25138660,25138936,fm2005-ppm-v1
fm2005_vanilla_original,94066,837464,1984-04-17,likes_to_switch_ball_to_other_flank,48,Likes To Switch Ball To Other Flank,47,1,1.0,800000000000,26019724,26019635,26019911,fm2005-ppm-v1
fm2005_vanilla_original,221155,7982925,1984-04-18,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,000008000000,1564317,1564228,1564504,fm2005-ppm-v1
fm2005_vanilla_original,142201,5106468,1984-04-21,tries_tricks,36,Tries Tricks,35,1,1.0,200800000000,16352036,16351947,16352232,fm2005-ppm-v1
fm2005_vanilla_original,142201,5106468,1984-04-21,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,200800000000,16352036,16351947,16352232,fm2005-ppm-v1
fm2005_vanilla_original,145991,5119257,1984-04-30,runs_with_ball_through_centre,3,Runs With Ball Through Centre,2,1,1.0,000000000004,17375873,17375784,17376060,fm2005-ppm-v1
fm2005_vanilla_original,247711,8601461,1984-05-01,runs_with_ball_through_centre,3,Runs With Ball Through Centre,2,1,1.0,020008002024,16502879,16502790,16503066,fm2005-ppm-v1
fm2005_vanilla_original,247711,8601461,1984-05-01,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,020008002024,16502879,16502790,16503066,fm2005-ppm-v1
fm2005_vanilla_original,247711,8601461,1984-05-01,likes_to_try_to_beat_offside_trap,14,Likes To Try To Beat Offside Trap,13,1,1.0,020008002024,16502879,16502790,16503066,fm2005-ppm-v1
fm2005_vanilla_original,247711,8601461,1984-05-01,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,020008002024,16502879,16502790,16503066,fm2005-ppm-v1
